0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.980199208738477046e-02,-2.186510877351175830e-04
-4.813466479342795590e-02,-2.243209580233507749e-04
-1.759016952426427360e-02,-3.410422929182850647e-04
-1.399416924798548012e-01,-3.827295989404608137e-04
-7.725532825502305634e-02,-3.706957659372015629e-04
-1.224790087187394849e-01,-2.047201672056931981e-04
-1.964151271384013409e-01,-1.493914741517432521e-04
-1.610981564700076363e-01,-5.505634115555836194e-06
-4.642117813244999724e-01,-2.997289042149531846e-01
-6.484390681644236487e-01,-4.625603571548569937e-01
-6.416002470216412013e-01,-4.623243429079181843e-01
-7.369527781140796652e-01,-5.730468678197113697e-01
-7.631307545866589104e-01,-5.970529296931460506e-01
-7.078615525859127677e-01,-7.646255446402789868e-01
-4.557248282657171412e-01,-5.852111246780843379e-01
-1.465567480879176321e-01,-5.199092275610723846e-01
1.768144620159374791e-01,-4.089804797750704046e-01
6.215303945671690755e-01,-2.376572856528962607e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.009890158885165881e-02,-1.417757731461433157e-04
-1.120597622345139051e-02,-1.730784018385075765e-04
-6.757825480799670159e-02,-1.699911508814920123e-04
-2.948701940522865592e-02,-1.514032800501535997e-04
-2.634061481337959115e-02,-7.230070088843558278e-05
-1.928628048409444448e-02,2.509898159452094612e-05
-1.091565748681320169e-01,1.455976834144042460e-04
-1.012780988976025448e-01,1.914828738726834787e-04
-4.123215663969651001e-01,-3.335407000486548812e-01
-4.865234992910749678e-01,-3.846253574537507047e-01
-2.227067784730424604e-01,-5.019001104506779498e-01
-3.270035394364239067e-01,-5.243357435896630614e-01
-2.276198716324967508e-01,-5.793142208812667171e-01
-1.755871615526728990e-01,-3.952255120024525392e-01
1.468217953038734175e-02,-2.741010267133617284e-01
4.708572098445730214e-01,-2.734460092872830761e-01
6.207841385051445782e-01,-3.836974991368495846e-01
9.060350075619979515e-01,-1.312541872310216962e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.990000060461209058e-02,-1.153052653274156455e-04
-1.900525757999531329e-02,-1.441184500567592940e-04
-9.798186743299805782e-03,-1.388625602634060757e-04
-1.149271899710756217e-02,-1.124711850528747447e-04
-4.785648399959346877e-02,-3.571548676489697097e-05
-3.824145220898089725e-02,7.781736743541571555e-05
-7.527588118860828459e-02,2.044084751051032070e-04
-4.448462721556417643e-02,2.285164807697679962e-04
-3.813483746306649547e-01,-2.836007517187824067e-01
-2.477731131656211727e-01,-4.376823979288715361e-01
-2.803154332931034887e-01,-4.693540152560683465e-01
-3.354370894779906132e-01,-4.619166409792417882e-01
-2.856876979528333860e-01,-5.673813856621284790e-01
-1.330612626662222575e-01,-4.277863176684951196e-01
1.176158807051463639e-01,-2.994592627419855879e-01
3.985324196915326911e-01,-1.781937055990513719e-01
6.439965164139791476e-01,-2.654622917212823840e-01
8.651828225442980136e-01,-1.570568066160731302e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-9.900999927575458021e-03,-9.659043595001525883e-05
-5.141183763781910498e-02,-1.355704902566560229e-04
-3.978402470361343951e-02,-1.601743498150415594e-04
-8.410966608806271644e-03,-1.064975522269276181e-04
-4.733644825740194323e-02,-1.946603086842270270e-05
-5.483475233232103230e-02,8.646369289571934568e-05
-7.552560591665907763e-02,2.438409640493634472e-04
